_input_hash;_task_hash;tweet_id;text;opt_LIBERDADE_4;opt_OPRESSAO_4;opt_LIBERDADE_5;opt_OPRESSAO_5;opt_LIBERDADE_6;opt_OPRESSAO_6;annotated_1;annotated_2;annotated_3;annotated_4;annotated_5;annotated_6;n_opt;annot_complete;ABORRECIMENTO;ADMIRACAO;ALEGRIA;ALIVIO;AMOR;APROVACAO;COMPRAIXAO;CONFUSAO;CURIOSIDADE;DECEPCAO;DESAPROVACAO;DESEJO;DIVERSAO;ENTUSIASMO;GRATIDAO;INVEJA;LUTO;MEDO;NERVOSISMO;EMONEUTRO;NOJO;ORGULHO;OTIMISMO;RAIVA;REMORSO;SAUDADE;SCHADENFREUDE;SURPRESA;TRISTEZA;VERGONHA;AUTORIDADE;CUIDADO;DESLEALDADE;IMORAL;IMPUREZA;LEALDADE;LIBERDADE;MALTRATO;MORAL;MORALNEUTRO;OPRESSAO;PUREZA
1176221649;2003144180;1511041313415835656;A CLIENTE DA MINHA MÃE CONTANDO COMO QUEBROU O CELULAR DA FILHA PQ ELA WEBNAMORAVA UM CARA DE MINAS GERAISKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK EU TÔ PASSANDO MAL ALGUÉM ME AJUDA ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-81693118;1490474894;1511118652011073551;Quer mais????? 😱 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-103176899;228580528;1511118339002834948;segunda de merda mane, eu dormindo puxei travesseiro pra uma melhor posição copo de água cheio caiu na minha cabeça água toda caiu em cima de mim e por final copo caiu no chão e quebrou, ainda perdi o sono ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-647579414;927636724;1511039220223291397;#SelecaoSportv Sobre o lance dos jogos do Palmeiras x São Paulo, constata-se que seu comentarista, Sr. Sandro não tem critério algum, além de ser imparcial. No primeiro jogo afirmou ser pênalti, no segundo que não. Além de dizer que houve falta do Danilo no segundo gol de ontem. ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
388903177;1883795614;1511042494473121795;Meu sonho é ter um pai atencioso assim O meu no mínimo responde um 'bom dia' e isso SE responder. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1200797543;-433275625;1407872533060270000;Cringe com orgulho;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-619247266;-1957422760;1511045557376143360;Deltan na cadeia? 😂😂😂😂😂 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2006375110;1051324888;1511040089698226185;Esse erro foi planejado.  MENTE QUE NEM SENTE ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1289250248;1016338723;1511045286692589568;minha chefe é uma foufa a mona é justa e paciente como era jesus ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1880998443;1815345066;1511039806838657025;Definitivamente, a Sala de Aula e a Sala dos Professores de um Curso de Direito não são lugares para fascistas, neofascistas,  fascistinhas, fascistóides e outras manifestações de bolsonarismo. O bolsonarismo é a negação do Direito! Bolsonaristas no Direito me dão nojo! ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1194197452;1202678557;1511030173361127430;mas quando eu cago tb saio como errada, não sei o que eu faço ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1070751196;-2070252702;1511036019679838237;Lula e Bolsonaro já tiveram suas chances e só roubaram pra eles, familiares e amigos, então é hora do brasileiro dar uma chance ao Ciro, Ciro merece ter uma chance na presidência e pelo o que vejo é o melhor para o Brasil no momento #LulaArregao #BolsonaroCorrupto #LulaLadrao ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
325409333;406046895;1511033287879368709;nao quero dormir mano mas q sono do caralho que inferno que merda caralho que sono da porra ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-967493277;-1400668546;1511029046251069447;Fui comer na pia e to cheio de dor no pulso... ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1635294760;-764018552;1511032385655123971;na moral, te amo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1463938741;-716768592;1511120355288616962;Por que falar só do Amazonas? Nas grandes capitais do sul e sudeste, têm empregos, mas as mulheres ganham menos que os homens, em vários departamentos   desempenhando a mesma função! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-1683033316;-346840943;1511044171544543234;queimei a placa do meu computador, gente como é q eu fiz isso, meu pai quer me matar ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1961609867;1108796990;1407868610618470000;não me entra na cabeça q alguém realmente ache q o sam foi feliz dps de perder toda sua família e amigos;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-68074579;-1749683361;1407870562320400000;autoavaliação: quanto tu é de 0 a 10? inseguro: 5 vingativo: 4 carinhoso: 7 grosso: 4 sensível: 8 ciumento: 2 estressado: 8 encaminhar para o psiquiatra;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
477321958;-943629973;1511115940766887940;Amém senhor ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-906130769;-966650971;1511043041238429702;vou ter que ir ver o homem de novo quando vier pra Maceió ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-61890703;1765058779;1407857860302730000;e ele ainda evitava me ligar/atender telefonemas meus com medo de eu cobrarkkkkk;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1265318994;666553919;1407707149288060000;ao menos admitiu e reconheceu, mas n é como se racismo fosse um erro qualquer que com um pedido de desculpas tudo se resolve... É CRIME PORRA;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1123434465;1232537701;1511118252247863297;Tá faltando muitos paulistas nesse Tabuleiro! “Não adianta se calar, porque às nossas costas vão amontoar muitos corpos”, dizia Glauber Rocha. ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-954109602;-401289459;1511120618481233921;Mno tô tão feliz de ter feito amigas tão especiais aqui em Manaus, vcs tem noção que elas vão me levar simplesmente pra experimentar vestidos de noiva só pra me animar!!!!!! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-648346851;-1498110000;1511043476061925382;Meu pai me esperou na central pra resolver uns negócios, mesmo cansado ficou comigo lá até acabar disse que só ia sair quando eu saísse 🥰🥰 Meu pai é a minha vida 😍❤️❤️🥺 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
1743033508;-618283748;1511120654883508231;O poder da sentada da Flávia hahahah uma noite e um pedido de casamento... N julgo, pq faria igual! Hahahah #QuantoMaisVidaMelhor ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
835279468;1597892501;1511114728826880007;QUASE MANDEI UM POR NADA AMOR PRO MENINO DO GREMIO ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1948452792;-522314045;1511114745356730369;As provas foram adiadas pro final do mês, NUNCA FUI TRISTE, unimeta nunca te critiquei, se a estácio errou foi tentando acerta ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1634195196;1264051059;1511116453709336583;juro meses pra lançar a nota e quando lança eh errado ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1692834197;-1783777086;1511113910543425542;"Sim sociedade, um dos meus sonhos é ser mãe ;) ";1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1388270285;-1771086174;1511028522554429446;alguém pelo amor de deus me passa um link pra ver o ao vivo pq o meu resolveu ficar de graça eu tô implorando #Emanet #Hatırladın #SehYam #SılaTürkoğlu #HalilİbrahimCeyhan ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1149409411;1297411404;1511029927038132230;nem tudo deu certo que atrasou quatro 074😍 sair 12h30 e chegar 14h. ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1288810282;701673926;1511115544283561985;O Porto tem que ganhar 4/6 jogos para ser campeão, certo? ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
477656969;-290948128;1511041468298842113;Meu pai amado ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-2030688452;-648153564;1511121349779111944;Amigos ignorem meus áudios bebada, até eu tenho vergonha de ouvir no outro dia 😂 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
1704508777;453708951;1511041626298327041;a mãe dela ainda ama ele... ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-2030614156;481889021;1511039901952790539;Confiando que Deus um dia vai mudar essa minha história. Segue sendo a única coisa que tem minha confiança e esperança. 🤞🏻 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
-1380335467;971790977;1407866165192500000;RIP, ViniciusZangetsu. Eterno Guerreiro Urbe de Vega. Um dos pilares da FGC-DF, minha cena local favorita do BR. Não éramos tão próximos assim, mas sempre rolou muita cortesia em todos estes anos de torneios que frequentamos. Ele era um sujeito caloroso. Te vejo do outro lado.;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
899235416;1900597062;1511117707462250503;eu so carioca de nascença eu vim mora ano passado que eu vim mora aqui em Vitória Espírito Santo com minha avó mais já quero voltar pro RJ gostei daqui não 🤦🏼‍♀️ ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1843700800;-655797998;1511030714174775302;Não respeito dono de XRE 190 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-322412556;1046453470;1511041844871843845;Só o Brasil mesmo pra dar palco pra esse bosta que expos uma mulher e tentou beijar outra a força ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
-272638296;2131533998;1511034351898738694;fé que vai da certo e daqui um mês estarei bem plena😅 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-226670491;-1435557159;1407885308746770000;AI QUE SAUDADE DOCÊLIVE ELBA E JULIETTE;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2140669048;-1642299604;1511032640593444878;SP, MG, RS, RJ e demais UF, precisam atender quem não é dos redutos, para que os redutos se convençam de que os populistas e fichas sujas, candidatos a qualquer cargo, ainda proporcionam muito mal, porque, são maus para o Brasil a décadas. ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
2014185486;-1512175744;1511037005353861125;Elon Musk pensa em criar uma rede social que ptiorisa a liberdade de expressão.  Para isto, está promovendo uma enquete no Twitter  que questiona as redes sociais.  Será bem vindo! ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
1879275871;631598293;1511039707173605391;desde quando baforar um cigarrinho eh crime te manca melhor se preocupar com teus fav no camburão fazendo comeback as custas do tráfico ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-195382953;-1044920381;1511028352555094029;quando vai ser eu hein ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
590546189;761797002;1511029685274165253;Cuidado com fake news ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2064172381;428991321;1511115340050493443;sim pois eu sou linda e ela é feia ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-675974823;-1184615903;1511114885815488516;Não queria ver ela assim pq eu abraço outras meninas na sala, poxa ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
1225018594;-898465818;1511037448511496194;Primeiramente boa tarde   Se hidratem, bebam agua Nada de bebidas alcoolicas hoje pessoal  Tô triste pq gastei o dinheiro da pizza com vodka A meta é chegar no fim do dia sem cometer crime de odio. ;1;1;1;1;1;1;1;1;1;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915405775;1841117853;1511115022814130177;Talvez no mesmo lugar que esteja a tua covardia diante do que governadores fizeram em nosso país durante a fraude pandêmica!! Sua cara não queima por falar tanta merda e ser um rato que se contradiz a cada vez que se expressa??? ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1112663337;971984609;1511038097429090315;Comendo camarão igual uma vagabunda ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-1954819633;-380075131;1511119282406572040;Ele baforando loló no final igual um clubber ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-630270527;-37073055;1511117502859907074;mike mo sem vergonha perguntando se o elivelton ja leu heartstopper mnkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2129401723;533184602;1407872274741480000;Satisfeitíssimo com Minha nova conquista 🥰🥰🥰❤️;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
183700053;-82328060;1511122459524796420;Toda vez que assisto Grey's anatomy me pergunto se eles já atenderam um candidato a presidente com uma 'facada' no bucho. Pq é impossível uma série com 18 temporadas nunca ter aparecido um caso desse. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
134281043;1965454350;1511043741347426306;Bolha apenas poder comentar e concordar com vc, aumentado seu eguinho de merda e cagando pra opinião alheia, simplesmente o cúmulo,se for assim,posso dizer q todo esquerdista é corrupto,socialista,não dá a mínima pra moralidade tradicional e caga pras consequências?faça me favo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1542650584;-1907169267;1511037580518772739;pqp eu nunca assisti um filme tão bom igual esse ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
207671704;-1377546700;1511030273034567682;vira essa boca pra lá pelo amor eu te implorooo tem gente que passa mal tem gente que morre mulher pelo amoooor ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
818417277;-644666536;1511031656483799056;Nossa mas eu ia fazer um barraco. Um fodido desses acha que pode tudo? Vsfd ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
-1043391198;910755731;1511116289519017984;Trezentão p encher o tanque de um Ford ka 1.0, na moral fora bolsonaro pra caralhoooo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1667169645;489677612;1511114410869379072;pelo amor de deus 💀 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2037754331;-334617662;1511033407408680967;mano eu só posso ter jogado bosta na cara de jesus cristo quando ele estava na cruz só pode pq meu deus é cada situação ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
-834813130;972759860;1511040076997931008;Eu e vc podia ser igual a poze e a vivi mais vc não colabora rsrs ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2104638708;-1504534842;1511030220186439681;posto zuando por causa do Quick e me vem dar lição de moral kkkkkkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2038609495;1013132074;1511044684487049221;tudo isso por causa de um tapa bem dado no filho da mãe lá. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
1370156489;-490340620;1511030134379270153;e minha mãe q falou que tava com câncer para toda família pq ela leu o diagnóstico errado ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1292671265;427926216;1511037292508549120;uma galera que eu tava há meses sem ver dando as caras hoje, amando a união ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
75030505;-116145326;1511028875291201538;Tô tão estressada hj na moral, tudo tá me estressando, absolutamente tudo! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1907176522;1667257290;1511117733232062465;Que vergonhoso ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1169696900;1112548879;1511115536352088069;Medo do meu sexto sentido estar certo... pqp... vou surtar ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
150896381;-617769978;1511115123364179974;Banheiro do apê passará por uma reforma não exatamente planejada, por conta de vazamento em outro apê. Moço que cuidará veio conversando, todo falante e... só deu meia volta e foi, se despedindo depressa. Noto agora o dildo cenográfico (meu cy não comporta) largado embaixo da pia ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
133218451;550284149;1511041560070209537;meu problema com redação é que do ensino médio pra cá eu me tornei um cara muito pacífico. Se a galera quer se entupir de procedimento estético, deixa homi, liberdade ao povo. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
